51168	319900727	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900727322			845	236	829	251	860	220	0.08961	0.15096	-0.98447	-0.00709	0.14830	-0.98892			Valid	Valid	198.9	-20.9	646.7	272.2	-30.1	657.0	257.7	78.2	267.5	68.4	0.4399	0.2183	0.4317	0.2328	0.4480	0.2037	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51176	319900736	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900735528																	Invalid	Invalid																	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51184	319900744	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900743734																	Invalid	Invalid																	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51193	319900752	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900752101			842	244	836	252	849	236	0.09265	0.15107	-0.98417	-0.01219	0.15520	-0.98781			Valid	Valid	198.9	-21.0	646.9	272.2	-29.9	656.6	259.8	78.3	264.1	73.3	0.4388	0.2256	0.4352	0.2331	0.4424	0.2181	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51201	319900761	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900760786			837	237	826	238	848	236	0.08822	0.14469	-0.98554	-0.01287	0.15523	-0.98779			Valid	Valid	198.9	-21.0	646.9	272.2	-29.8	656.5	256.8	74.0	263.7	73.3	0.4359	0.2192	0.4301	0.2202	0.4416	0.2183	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51210	319900769	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900769010			839	239	828	241	849	236	0.08930	0.14624	-0.98521	-0.01224	0.15542	-0.98777	3.99	4.39	Valid	Valid	198.9	-21.1	647.0	272.2	-29.8	656.4	257.5	75.0	264.1	73.5	0.4368	0.2209	0.4313	0.2231	0.4423	0.2186	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51218	319900777	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900777175			846	233	833	232	858	233	0.09164	0.14222	-0.98558	-0.00804	0.15411	-0.98802			Valid	Valid	198.9	-21.1	647.0	272.3	-29.7	656.2	259.1	72.3	266.9	72.6	0.4405	0.2156	0.4340	0.2151	0.4471	0.2161	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Saccade	50	413												
51226	319900785	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900785427			858	251	851	255	865	247	0.09972	0.15276	-0.98322	-0.00508	0.16018	-0.98707			Valid	Valid	199.0	-21.1	647.1	272.3	-29.7	656.2	264.7	79.5	269.0	76.8	0.4469	0.2325	0.4433	0.2365	0.4505	0.2286	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Saccade	50	413												
51234	319900794	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900793762			876	254	905	262	846	246	0.12459	0.15522	-0.97999	-0.01402	0.15956	-0.98709	3.99	4.43	Valid	Valid	199.2	-21.1	647.1	272.5	-29.7	656.1	281.5	81.4	263.2	76.4	0.4562	0.2348	0.4715	0.2422	0.4408	0.2273	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Saccade	50	413												
51243	319900802	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900802057			984	254	966	249	1002	260	0.15216	0.14879	-0.97709	0.05818	0.16558	-0.98448			Valid	Valid	199.5	-21.0	646.9	272.7	-29.6	656.0	300.2	77.5	311.5	80.8	0.5123	0.2356	0.5029	0.2308	0.5217	0.2404	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Saccade	50	413												
51251	319900810	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900810390			1063	245	1040	245	1086	245	0.18604	0.14569	-0.97168	0.09709	0.15835	-0.98260			Valid	Valid	199.5	-20.9	646.9	272.7	-29.6	656.2	323.4	76.1	337.6	76.1	0.5536	0.2265	0.5417	0.2264	0.5655	0.2266	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Saccade	50	413												
51259	319900819	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900818994			1122	255	1118	271	1126	240	0.22027	0.15663	-0.96278	0.11556	0.15581	-0.98100	4.03	4.38	Valid	Valid	199.5	-20.9	647.0	272.8	-29.6	656.1	347.6	84.3	350.1	74.6	0.5843	0.2366	0.5822	0.2510	0.5864	0.2221	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Saccade	50	413												
51268	319900827	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900827092			1135	241	1120	260	1149	222	0.22156	0.15159	-0.96329	0.12637	0.14745	-0.98096			Valid	Valid	199.5	-20.9	646.8	272.8	-29.5	656.0	348.3	80.9	357.3	69.1	0.5909	0.2233	0.5834	0.2409	0.5984	0.2057	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
51276	319900835	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900835392			1138	246	1137	246	1139	246	0.22933	0.14486	-0.96251	0.12176	0.15842	-0.97984			Valid	Valid	199.4	-20.8	646.8	272.7	-29.5	656.0	353.5	76.6	354.2	76.6	0.5928	0.2279	0.5922	0.2278	0.5933	0.2279	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
51284	319900844	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900843994			1138	245	1138	241	1139	250	0.22971	0.14241	-0.96278	0.12156	0.16029	-0.97956	4.02	4.39	Valid	Valid	199.5	-20.8	646.7	272.7	-29.5	656.0	353.8	74.9	354.1	77.9	0.5929	0.2273	0.5926	0.2228	0.5932	0.2317	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
51293	319900852	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900852292			1140	244	1140	234	1141	255	0.23071	0.13913	-0.96302	0.12238	0.16228	-0.97913			Valid	Valid	199.5	-20.8	646.6	272.7	-29.5	656.0	354.4	72.7	354.7	79.2	0.5939	0.2261	0.5937	0.2163	0.5942	0.2359	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
51301	319900861	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900860630			1134	249	1126	245	1142	254	0.22455	0.14431	-0.96372	0.12292	0.16197	-0.97911			Valid	Valid	199.5	-20.7	646.6	272.7	-29.4	655.9	350.1	76.1	355.1	79.1	0.5906	0.2309	0.5865	0.2265	0.5948	0.2353	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
51309	319900869	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900868761			1139	265	1136	277	1142	252	0.22836	0.15896	-0.96051	0.12300	0.16099	-0.97926	4.10	4.39	Valid	Valid	199.5	-20.8	646.6	272.8	-29.4	655.9	353.3	86.2	355.2	78.4	0.5934	0.2450	0.5918	0.2567	0.5950	0.2333	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
51318	319900877	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900877269			1138	252	1136	275	1140	228	0.22820	0.15815	-0.96068	0.12182	0.15033	-0.98110			Valid	Valid	199.6	-20.8	646.6	272.9	-29.4	655.8	353.2	85.7	354.3	71.1	0.5926	0.2333	0.5917	0.2550	0.5935	0.2115	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
51326	319900886	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900885581			1143	252	1142	278	1145	225	0.23066	0.15940	-0.95989	0.12431	0.14885	-0.98101			Valid	Valid	199.7	-20.8	646.7	272.9	-29.4	655.8	355.1	86.6	356.0	70.1	0.5955	0.2332	0.5947	0.2577	0.5964	0.2087	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
51334	319900894	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900893722			1140	250	1134	272	1145	228	0.22721	0.15661	-0.96117	0.12419	0.14994	-0.98087	4.08	4.42	Valid	Valid	199.8	-20.9	646.7	273.1	-29.3	655.7	352.6	84.5	356.1	70.9	0.5936	0.2312	0.5907	0.2515	0.5964	0.2110	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
51343	319900902	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900902047			1139	253	1125	280	1152	226	0.22303	0.16078	-0.96146	0.12735	0.14894	-0.98061			Valid	Valid	199.9	-20.9	646.7	273.2	-29.3	655.5	349.9	87.3	358.3	70.3	0.5931	0.2344	0.5861	0.2597	0.6002	0.2092	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
51351	319900910	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900910383			1137	248	1124	275	1151	221	0.22233	0.15852	-0.96200	0.12673	0.14671	-0.98103			Valid	Valid	199.9	-20.9	646.7	273.2	-29.2	655.4	349.4	85.7	357.9	68.8	0.5924	0.2298	0.5853	0.2550	0.5995	0.2047	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
51359	319900919	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900918974			1137	242	1125	262	1149	223	0.22291	0.15248	-0.96284	0.12548	0.14767	-0.98104	4.07	4.44	Valid	Valid	200.0	-21.0	646.8	273.4	-29.2	655.2	349.8	81.4	357.2	69.4	0.5921	0.2245	0.5859	0.2423	0.5983	0.2066	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
51368	319900927	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900927308			1123	258	1125	262	1120	254	0.22275	0.15250	-0.96287	0.11199	0.16194	-0.98043			Valid	Valid	200.2	-21.0	646.8	273.5	-29.1	655.1	349.8	81.4	348.3	79.1	0.5847	0.2389	0.5859	0.2423	0.5834	0.2354	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
51376	319900935	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900935414			1127	263	1123	272	1131	253	0.22148	0.15717	-0.96241	0.11686	0.16132	-0.97996			Valid	Valid	200.2	-21.0	646.9	273.5	-29.0	655.0	349.1	84.6	351.6	78.8	0.5869	0.2432	0.5847	0.2519	0.5890	0.2346	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
51384	319900944	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900943722			1126	263	1121	274	1132	253	0.22045	0.15796	-0.96252	0.11729	0.16108	-0.97995	4.09	4.42	Valid	Valid	200.3	-21.1	647.0	273.6	-29.0	655.0	348.4	85.1	352.0	78.7	0.5867	0.2438	0.5837	0.2533	0.5897	0.2342	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	125	150	1136	251	0.5916	0.2327								
