429316	320278876	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278875889			840	649	829	636	851	662	0.08235	0.31889	-0.94421	-0.01647	0.34049	-0.94010	3.78	4.12	Valid	Valid	201.5	-20.4	646.3	275.7	-27.0	643.2	257.9	197.9	264.5	205.9	0.4375	0.6009	0.4319	0.5890	0.4430	0.6128	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1310	835	645	0.4349	0.5975								
429325	320278884	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278884470			818	646	835	636	801	657	0.08466	0.31901	-0.94396	-0.03926	0.33837	-0.94020			Valid	Valid	201.5	-20.5	646.4	275.8	-27.2	643.3	259.5	197.9	248.9	204.3	0.4258	0.5986	0.4347	0.5891	0.4170	0.6081	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Saccade	42	3104												
429333	320278893	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278892940			830	635	825	628	835	642	0.08024	0.31603	-0.94535	-0.02358	0.33286	-0.94268			Valid	Valid	201.5	-20.7	646.4	275.7	-27.3	643.4	256.4	195.4	259.6	199.8	0.4322	0.5882	0.4295	0.5817	0.4349	0.5948	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Saccade	42	3104												
429341	320278901	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278900880			804	595	798	586	809	604	0.06875	0.29921	-0.95171	-0.03539	0.31735	-0.94765	3.72	4.13	Valid	Valid	201.6	-21.0	646.7	275.7	-27.6	643.6	248.3	182.3	251.6	187.9	0.4187	0.5510	0.4159	0.5427	0.4215	0.5593	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Saccade	42	3104												
429350	320278909	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278909224			792	547	783	525	802	568	0.06225	0.27377	-0.95978	-0.03912	0.30247	-0.95236			Valid	Valid	201.6	-21.1	646.7	275.7	-27.7	643.7	243.6	163.4	249.2	176.7	0.4127	0.5061	0.4080	0.4863	0.4175	0.5260	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Saccade	42	3104												
429358	320278918	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278917782			764	530	767	518	762	542	0.05484	0.27070	-0.96110	-0.05765	0.29135	-0.95488			Valid	Valid	201.6	-20.9	646.6	275.7	-27.7	643.8	238.5	161.2	236.8	168.7	0.3981	0.4909	0.3995	0.4797	0.3967	0.5022	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Saccade	42	3104												
429367	320278926	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278926112			768	524	774	505	762	542	0.05818	0.26513	-0.96246	-0.05775	0.29135	-0.95487	3.76	4.15	Valid	Valid	201.7	-20.8	646.4	275.8	-27.7	643.9	240.7	157.2	236.8	168.7	0.4000	0.4851	0.4033	0.4680	0.3967	0.5022	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1311	777	519	0.4046	0.4808								
429375	320278934	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278934291			762	533	769	519	755	547	0.05549	0.27076	-0.96105	-0.06066	0.29327	-0.95410			Valid	Valid	201.8	-20.6	646.1	275.8	-27.7	643.9	239.1	161.4	234.9	170.2	0.3970	0.4934	0.4004	0.4803	0.3935	0.5066	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1311	777	519	0.4046	0.4808								
429383	320278943	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278942782			780	519	768	511	791	527	0.05524	0.26736	-0.96201	-0.04447	0.28493	-0.95752			Valid	Valid	201.8	-20.5	645.9	275.8	-27.7	643.9	238.9	159.0	245.9	163.9	0.4060	0.4805	0.4001	0.4733	0.4120	0.4878	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1311	777	519	0.4046	0.4808								
429391	320278951	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278950878			775	514	760	501	789	526	0.05152	0.26310	-0.96339	-0.04540	0.28478	-0.95752	3.78	4.15	Valid	Valid	201.8	-20.5	645.9	275.9	-27.9	644.2	236.3	155.9	245.3	163.7	0.4034	0.4756	0.3959	0.4639	0.4110	0.4872	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1311	777	519	0.4046	0.4808								
